,id,tags,light,point,nearby,region,scheme,address,weather,category,datetime,severity,dead_count,injured_count,parent_region,road_conditions,participants_count,participant_categories,geometry,participant_role,participant_gender,participant_violations,participant_health_status,vehicle_year,vehicle_brand,vehicle_color,vehicle_model,vehicle_category,status_role,status_gender,status_violations,status_health_status,status_years_of_driving_experience
31,2667916,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']","В темное время суток, освещение включено","{'lat': 43.398765, 'long': 44.753537}","[ ""Жилые дома индивидуальной застройки"", ""Нерегулируемый пешеходный переход"", ""Школа либо иная детская (в т.ч. дошкольная) организация"" ]",Малгобекский район,740.0,"с Нижние Ачалуки, ул Шоссейная, 47",['Пасмурно'],Наезд на пешехода,2021-12-04 16:20:00,Тяжёлый,0,1,Республика Ингушетия,"['Неисправное освещение', 'Сухое']",2,"['Все участники', 'Пешеходы', 'Дети']",POINT (44.753537 43.398765),Пешеход,Женский,['Отсутствие световозвращающих элементов'],"Раненый, находящийся (находившийся) на стационарном лечении",2004.0,ГАЗ,Серый,"ГАЗ 3105, 31052","С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,"['Выезд на полосу встречного движения', 'Несоблюдение требований ОСАГО']",Не пострадал,20.0
32,2667922,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.497429, 'long': 44.601692}","[ ""Жилые дома индивидуальной застройки"", ""АЗС"", ""Нерегулируемый пешеходный переход"", ""Регулируемый перекресток"" ]",Малгобекский район,70.0,"г Малгобек, ул Физкультурная, 1",['Пасмурно'],Столкновение,2021-12-29 18:15:00,Тяжёлый,0,2,Республика Ингушетия,"['Неисправное освещение', 'Мокрое']",4,['Все участники'],POINT (44.601692 43.497429),,,,,2003.0,ВАЗ,Серый,ВАЗ 2115 и модификации,"В-класс (малый) до 3,9 м",Водитель,Мужской,['Несоблюдение требований ОСАГО'],Не пострадал,33.0
33,2667924,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.371443, 'long': 44.736103}","[ ""Жилые дома индивидуальной застройки"", ""Крупный торговый объект (являющийся объектом массового тяготения пешеходов и (или) транспорта)"" ]",Малгобекский район,140.0,"с Средние Ачалуки, ул Цечоева, 27",['Пасмурно'],Столкновение,2021-12-24 18:40:00,Тяжёлый,0,2,Республика Ингушетия,['Сухое'],2,['Все участники'],POINT (44.736103 43.371443),,,,,2007.0,ВАЗ,Серый,ВАЗ 2115 и модификации,"В-класс (малый) до 3,9 м",Водитель,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара",9.0
34,2667928,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.511849, 'long': 44.585931}","[ ""Многоквартирные жилые дома"", ""Остановка общественного транспорта"", ""Регулируемый перекресток"", ""Регулируемый пешеходный переход"" ]",Малгобекский район,300.0,"г Малгобек, ул Осканова, 8",['Пасмурно'],Столкновение,2021-12-21 19:10:00,Тяжёлый,0,1,Республика Ингушетия,['Мокрое'],2,['Все участники'],POINT (44.585931 43.511849),,,,,2012.0,CHEVROLET,Черный,Cruze,"В-класс (малый) до 3,9 м",Водитель,Женский,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
35,2667931,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.330212, 'long': 44.688671}","[ ""Жилые дома индивидуальной застройки"" ]",Малгобекский район,610.0,"Назрань-Малгобек-Н. Курп-Терек, 22 км",['Ясно'],Съезд с дороги,2021-12-15 12:30:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],1,['Все участники'],POINT (44.688671 43.330212),,,,,2011.0,ВАЗ,Серый,ВАЗ 2115 и модификации,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,['Несоответствие скорости конкретным условиям движения'],"Раненый, находящийся (находившийся) на стационарном лечении",39.0
36,2667934,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.5082, 'long': 44.584816}","[ ""Многоквартирные жилые дома"", ""Регулируемый перекресток"", ""Регулируемый пешеходный переход"" ]",Малгобекский район,300.0,"г Малгобек, ул Осканова, 12",['Ясно'],Столкновение,2021-12-06 11:40:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],2,['Все участники'],POINT (44.584816 43.5082),,,,,2011.0,PEUGEOT,Серый,Прочие модели Peugeot,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,['Несоблюдение требований ОСАГО'],Не пострадал,33.0
37,2667937,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.50297, 'long': 44.583389}","[ ""АЗС"", ""Регулируемый перекресток"", ""Регулируемый пешеходный переход"" ]",Малгобекский район,500.0,"г Малгобек, ул Осканова, 1",['Пасмурно'],Столкновение,2021-12-06 17:30:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],3,['Все участники'],POINT (44.583389 43.50297),,,,,2011.0,ГАЗ,Белый,27527 и модификации,Фургоны,Пассажир,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
38,2667940,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.502963, 'long': 44.583421}","[ ""АЗС"", ""Регулируемый перекресток"", ""Регулируемый пешеходный переход"" ]",Малгобекский район,300.0,"г Малгобек, ул Осканова, 1",['Ясно'],Столкновение,2021-12-03 13:25:00,Легкий,0,4,Республика Ингушетия,['Сухое'],4,['Все участники'],POINT (44.583421 43.502963),,,,,2012.0,ВАЗ,Серый,Granta (Гранта),"С-класс (малый средний, компактный) до 4,3 м",Пассажир,Женский,"[""Uknown""]","Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара",
39,2882346,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.5006, 'long': 44.591}","[ ""Жилые дома индивидуальной застройки"" ]",Малгобекский район,140.0,"г Малгобек, ул Физкультурная, 11",['Ясно'],Столкновение,2023-08-28 23:40:00,Тяжёлый,0,4,Республика Ингушетия,['Сухое'],4,['Все участники'],POINT (44.591 43.5006),,,,,1992.0,MERCEDES,Серый,S-класс,Прочие легковые автомобили,Пассажир,Женский,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
40,2882349,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.4798, 'long': 44.6393}","[ ""АЗС"" ]",Малгобекский район,140.0,"Назрань-Малгобек-Н. Курп-Терек, 52 км",['Ясно'],Столкновение,2023-08-26 19:50:00,Тяжёлый,0,4,Республика Ингушетия,['Сухое'],5,['Все участники'],POINT (44.6393 43.4798),,,,,2009.0,ГАЗ,Белый,"ГАЗ 20, 21",Бортовые грузовые автомобили,Водитель,Мужской,"['Нарушение требований линий разметки', 'Несоблюдение очередности проезда']",Не пострадал,42.0
41,2882352,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.5103, 'long': 44.5969}","[ ""Жилые дома индивидуальной застройки"", ""Нерегулируемый перекрёсток равнозначных улиц (дорог)"" ]",Малгобекский район,140.0,"г Малгобек, ул Нурадилова, 2",['Ясно'],Столкновение,2023-08-15 20:50:00,Тяжёлый,0,3,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части', 'Недостаточное освещение']",5,['Все участники'],POINT (44.5969 43.5103),,,,,2010.0,ВАЗ,Серый, Жигули  ВАЗ-2107 модификации,"В-класс (малый) до 3,9 м",Водитель,,"['Несоблюдение очередности проезда', 'Несоблюдение требований ОСАГО']","Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара",47.0
